Link,Item,Colours,Price
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_qualifier_run_2.0_1-2_zip/1365662.html?dwvar_1365662_color=001&start=348&breadCrumbLast=Now%20Trending,Men's UA Qualifier Run 2.0 ½ Zip,1,99.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_charged_draw_rst_wide_e_golf_shoes/3024562.html?dwvar_3024562_color=100&start=348&breadCrumbLast=Now%20Trending,Men's UA Charged Draw RST Wide E Golf Shoes,1,179.0
https://www.underarmour.com.sg/en-sg/p/ess/ua_golf_umbrella_-_single_canopy/1279919.html?dwvar_1279919_color=001&start=360&breadCrumbLast=Now%20Trending,UA Golf Umbrella - Single Canopy,1,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_pique_track_pants/1366203.html?dwvar_1366203_color=001&start=360&breadCrumbLast=Now%20Trending,Men's UA Pique Track Pants,2,79.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/mens_ua_hovr_rise_3_training_shoes/3024273.html?dwvar_3024273_color=002&start=360&breadCrumbLast=Now%20Trending,Men's UA HOVR™ Rise 3 Training Shoes,2,149.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_stretch_woven_pants/1366215.html?dwvar_1366215_color=001&start=360&breadCrumbLast=Now%20Trending,Men's UA Stretch Woven Pants,2,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_heatgear_mock_long_sleeve/1369606.html?dwvar_1369606_color=001&start=360&breadCrumbLast=Now%20Trending,Men's HeatGear® Mock Long Sleeve,1,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_100_percent_tank/1370488.html?dwvar_1370488_color=310&start=360&breadCrumbLast=Now%20Trending,Men's Project Rock 100 Percent Tank,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-socks/adult_ua_soccer_over-the-calf_socks/1315607.html?dwvar_1315607_color=001&start=360&breadCrumbLast=Now%20Trending,Adult UA Soccer Over-The-Calf Socks,2,10.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_qualifier_wg_perf_5_shorts/1327678.html?dwvar_1327678_color=001&start=360&breadCrumbLast=Now%20Trending,"Men's UA Qualifier WG Perf 5"" Shorts",6,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_bsr_flag_short_sleeve/1370491.html?dwvar_1370491_color=635&start=360&breadCrumbLast=Now%20Trending,Men's Project Rock BSR Flag Short Sleeve,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_speed_stride_2.0_singlet/1369742.html?dwvar_1369742_color=001&start=360&breadCrumbLast=Now%20Trending,Men's UA Speed Stride 2.0 Singlet,2,39.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-socks/unisex_ua_core_low_cut_3-pack_socks/1361574.html?dwvar_1361574_color=001&start=360&breadCrumbLast=Now%20Trending,Unisex UA Core Low Cut 3-Pack Socks,3,19.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_heavyweight_terry_shorts/1370461.html?dwvar_1370461_color=001&start=360&breadCrumbLast=Now%20Trending,Men's Project Rock Heavyweight Terry Shorts,2,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-underwear/mens_project_rock_iso-chill_6_boxerjock/1370476.html?dwvar_1370476_color=001&start=372&breadCrumbLast=Now%20Trending,"Men's Project Rock Iso-Chill 6"" Boxerjock®",4,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_heatgear_sleeveless/1356561.html?dwvar_1356561_color=001&start=372&breadCrumbLast=Now%20Trending,Men's Project Rock HeatGear® Sleeveless,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_outrun_the_storm_pants/1365669.html?dwvar_1365669_color=001&start=372&breadCrumbLast=Now%20Trending,Men's UA OutRun The Storm Pants,1,129.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_seamless_lux_short_sleeve/1370442.html?dwvar_1370442_color=001&start=372&breadCrumbLast=Now%20Trending,Men's UA Seamless Lux Short Sleeve,3,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_storm_insulate_jacket/1364907.html?dwvar_1364907_color=001&start=372&breadCrumbLast=Now%20Trending,Men's UA Storm Insulate Jacket,2,159.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-socks/unisex_ua_armourdry_run_crew_socks/1361156.html?dwvar_1361156_color=001&start=372&breadCrumbLast=Now%20Trending,Unisex UA ArmourDry™ Run Crew Socks,3,23.0
https://www.underarmour.com.sg/en-sg/p/men-footwear/unisex_ua_hovr_infinite_3_camo_running_shoes/3025165.html?dwvar_3025165_color=001&start=372&breadCrumbLast=Now%20Trending,Unisex UA HOVR™ Infinite 3 Camo Running Shoes,1,199.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_performance_printed_polo/1361857.html?dwvar_1361857_color=010&start=372&breadCrumbLast=Now%20Trending,Men's UA Performance Printed Polo,2,89.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_iso-chill_driver_mesh_cap/1369804.html?dwvar_1369804_color=001&start=372&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Driver Mesh Cap,2,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_knit_track_jacket/1367084.html?dwvar_1367084_color=001&start=372&breadCrumbLast=Now%20Trending,Men's Project Rock Knit Track Jacket,1,159.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-socks/unisex_ua_core_crew_3-pack_socks/1358345.html?dwvar_1358345_color=100&start=372&breadCrumbLast=Now%20Trending,Unisex UA Core Crew 3-Pack Socks,1,19.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_drive_printed_shorts/1370085.html?dwvar_1370085_color=408&start=372&breadCrumbLast=Now%20Trending,Men's UA Drive Printed Shorts,2,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_vanish_woven_snap_shorts/1370384.html?dwvar_1370384_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA Vanish Woven Snap Shorts,3,79.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_mesh_shorts/1370464.html?dwvar_1370464_color=001&start=384&breadCrumbLast=Now%20Trending,Men's Project Rock Mesh Shorts,1,89.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_iso-chill_mix_stripe_polo/1370092.html?dwvar_1370092_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA Iso-Chill Mix Stripe Polo,3,129.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_knit_track_pants/1367086.html?dwvar_1367086_color=001&start=384&breadCrumbLast=Now%20Trending,Men's Project Rock Knit Track Pants,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_iso-chill_shorts/1361648.html?dwvar_1361648_color=001&start=384&breadCrumbLast=Now%20Trending,Men's Project Rock Iso-Chill Shorts,1,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_iso-chill_sleeveless/1361649.html?dwvar_1361649_color=001&start=384&breadCrumbLast=Now%20Trending,Men's Project Rock Iso-Chill Sleeveless,1,89.0
https://www.underarmour.com.sg/en-sg/p/accessories-sport-gloves/ua_storm_golf_gloves/1328165.html?dwvar_1328165_color=035&start=384&breadCrumbLast=Now%20Trending,UA Storm Golf Gloves,1,45.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-outerwear/mens_ua_storm_windstrike_full-zip/1370157.html?dwvar_1370157_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA Storm Windstrike Full-Zip,3,149.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_recover_joggers/1361759.html?dwvar_1361759_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA RECOVER™ Joggers,1,109.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_project_rock_rise_against_short_sleeve/1371220.html?dwvar_1371220_color=011&start=384&breadCrumbLast=Now%20Trending,Men's Project Rock Rise Against Short Sleeve,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rush_heatgear_full-zip_hoodie/1366170.html?dwvar_1366170_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA RUSH™ HeatGear® Full-Zip Hoodie,1,119.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_tech_mesh_shorts/1328705.html?dwvar_1328705_color=001&start=384&breadCrumbLast=Now%20Trending,Men's UA Tech™ Mesh Shorts,6,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_destroy_all_miles_t-shirt/1370337.html?dwvar_1370337_color=010&start=396&breadCrumbLast=Now%20Trending,Men's UA Destroy All Miles T-Shirt,2,55.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_wordmark_sport_palms_short_sleeve/1370530.html?dwvar_1370530_color=474&start=396&breadCrumbLast=Now%20Trending,Men's UA Wordmark Sport Palms Short Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/ess/ua_bag_golf_towel/1325610.html?dwvar_1325610_color=001&start=396&breadCrumbLast=Now%20Trending,UA Bag Golf Towel,1,35.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_drive_field_shorts/1372547.html?dwvar_1372547_color=110&start=396&breadCrumbLast=Now%20Trending,Men's UA Drive Field Shorts,2,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_speed_stride_2.0_1-2_zip/1369750.html?dwvar_1369750_color=001&start=396&breadCrumbLast=Now%20Trending,Men's UA Speed Stride 2.0 ½ Zip,1,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_seamless_lux_tank/1370445.html?dwvar_1370445_color=012&start=396&breadCrumbLast=Now%20Trending,Men's UA Seamless Lux Tank,2,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_storm_midlayer_full-zip/1370123.html?dwvar_1370123_color=001&start=396&breadCrumbLast=Now%20Trending,Men's UA Storm Midlayer Full-Zip,3,129.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_baseline_10_printed_shorts/1370221.html?dwvar_1370221_color=001&start=396&breadCrumbLast=Now%20Trending,Men's UA Baseline 10'' Printed Shorts,2,55.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_curry_anorak_jacket/1370116.html?dwvar_1370116_color=112&start=396&breadCrumbLast=Now%20Trending,Men's Curry Anorak Jacket,1,149.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_pride_united_we_win_short_sleeve/1372822.html?dwvar_1372822_color=001&start=396&breadCrumbLast=Now%20Trending,Men's UA Pride United We Win Short Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/women-accessories-headwear/unisex_ua_pride_trucker_hat/1369817.html?dwvar_1369817_color=001&start=396&breadCrumbLast=Now%20Trending,Unisex UA Pride Trucker Hat,1,45.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_tech_boxed_logo_shorts/1370397.html?dwvar_1370397_color=001&start=396&breadCrumbLast=Now%20Trending,Men's UA Tech™ Boxed Logo Shorts,2,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_unstoppable_pants/1370466.html?dwvar_1370466_color=408&start=408&breadCrumbLast=Now%20Trending,Men's Project Rock Unstoppable Pants,1,149.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_heatgear_printed_leggings/1370326.html?dwvar_1370326_color=011&start=408&breadCrumbLast=Now%20Trending,Men's HeatGear® Printed Leggings,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_abc_camo_boxed_logo_short_sleeve/1361673.html?dwvar_1361673_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA ABC Camo Boxed Logo Short Sleeve,4,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_destroy_all_miles_short_sleeve/1371052.html?dwvar_1371052_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA Destroy All Miles Short Sleeve,1,55.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_curry_rule_of_3_short_sleeve/1372840.html?dwvar_1372840_color=001&start=408&breadCrumbLast=Now%20Trending,Men's Curry Rule Of 3 Short Sleeve,1,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_streaker_long_sleeve/1370322.html?dwvar_1370322_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA Streaker Long Sleeve,1,69.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_project_rock_unstoppable_shorts/1370467.html?dwvar_1370467_color=408&start=408&breadCrumbLast=Now%20Trending,Men's Project Rock Unstoppable Shorts,1,99.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_hiit_woven_geotessa_shorts/1370386.html?dwvar_1370386_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA HIIT Woven GeoTessa Shorts,1,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-bottoms/mens_ua_tech_printed_shorts/1370402.html?dwvar_1370402_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA Tech™ Printed Shorts,2,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_multicolor_logo_short_sleeve/1370528.html?dwvar_1370528_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA Multicolor Logo Short Sleeve,2,29.0
https://www.underarmour.com.sg/en-sg/p/men-accessories-headwear/mens_ua_blitzing_visor/1361537.html?dwvar_1361537_color=001&start=408&breadCrumbLast=Now%20Trending,Men's UA Blitzing Visor,2,29.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_rival_cotton_crew/1357104.html?dwvar_1357104_color=012&start=408&breadCrumbLast=Now%20Trending,Men's UA Rival Cotton Crew,2,59.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_curry_multicolor_logo_short_sleeve/1372843.html?dwvar_1372843_color=100&start=420&breadCrumbLast=Now%20Trending,Men's Curry Multicolor Logo Short Sleeve,1,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_athletic_department_short_sleeve/1370514.html?dwvar_1370514_color=001&start=420&breadCrumbLast=Now%20Trending,Men's UA Athletic Department Short Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_basketball_heat_advisory_short_sleeve/1370234.html?dwvar_1370234_color=001&start=420&breadCrumbLast=Now%20Trending,Men's UA Basketball Heat Advisory Short Sleeve,1,39.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_originators_of_performance_heavyweight_short_sleeve/1370532.html?dwvar_1370532_color=474&start=420&breadCrumbLast=Now%20Trending,Men's UA Originators of Performance Heavyweight Short Sleeve,1,49.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_logo_grid_short_sleeve/1370526.html?dwvar_1370526_color=361&start=420&breadCrumbLast=Now%20Trending,Men's UA Logo Grid Short Sleeve,1,35.0
https://www.underarmour.com.sg/en-sg/p/men-clothing-tops/mens_ua_football_game_mode_perf_short_sleeve/1371199.html?dwvar_1371199_color=001&start=420&breadCrumbLast=Now%20Trending,Men's UA Football Game Mode Perf Short Sleeve,1,39.0
